TrackId,Predictor
199884_5444,70.1125
199884_150640,135.3
199884_155463,134.8625
199884_247800,96.8625
199884_152366,21.5
199886_134307,0.0
199886_255399,0.0
199886_155743,21.25
199886_151269,96.8625
199886_200432,0.0
199886_87913,20.625
199890_114634,51.7625
199890_151926,21.5
199890_190001,21.5
199890_286440,16.5
199890_48289,0.0
199890_141713,38.0
199891_32135,24.1875
199891_244657,65.475
199891_117789,0.0
199891_45103,0.0
199891_279606,121.05
199891_280110,0.0
199894_279067,55.625
199894_15811,48.1875
199894_250006,57.625
199894_31746,114.75
199894_251949,18.8125
199894_9592,14.4375
199895_195551,96.8625
199895_69797,121.05
199895_59891,21.5
199895_249919,0.0
199895_229468,125.6375
199895_276415,21.5
199896_175151,62.7875
199896_101756,0.0
199896_222456,108.5875
199896_183890,140.2375
199896_42748,0.0
199896_59296,0.0
199899_30902,62.7875
199899_54300,0.0
199899_46394,0.0
199899_236744,62.7875
199899_40880,0.0
199899_210352,41.2875
199900_219739,0.0
199900_287949,0.0
199900_23822,41.2875
199900_44210,0.0
199900_261886,41.2875
199900_110099,0.0
199902_111243,84.0375
199902_124466,74.8625
199902_263958,139.6125
199902_249140,0.0
199902_298,0.0
199902_127445,74.8625
199907_64481,62.7875
199907_61826,62.7875
199907_54636,21.5
199907_52391,0.0
199907_172050,62.7875
199907_78355,21.5
199911_152843,0.0
199911_23252,16.5
199911_170920,83.13624999999999
199911_21878,79.925
199911_50179,0.0
199911_229538,84.5125
199912_252021,0.0
199912_125831,25.0
199912_233293,2.0625
199912_286721,0.0
199912_87357,2.6875
199912_188926,0.0
199914_284745,65.475
199914_137479,0.0
199914_94531,65.475
199914_295555,65.475
199914_262472,0.0
199914_78278,0.0
199915_118642,0.0
199915_252839,0.0
199915_232361,41.2875
199915_11535,126.8625
199915_266171,55.575
199915_29554,96.8625
199918_251164,96.8625
199918_114265,21.5
199918_103426,21.5
199918_138333,96.8625
199918_150958,0.0
199918_242417,118.3625
199920_237580,96.8625
199920_138590,0.0
199920_77933,118.3625
199920_247578,35.2625
199920_144100,96.8625
199920_106344,53.6125
199921_48891,27.525
199921_175928,21.5
199921_143902,0.0
199921_95242,41.2875
199921_198864,26.0875
199921_76816,0.0
199924_108161,21.5
199924_16078,93.6625
199924_120535,41.4625
199924_54651,0.0
199924_49904,0.0
199924_62568,0.0
199926_142473,0.0
199926_180224,0.0
199926_73940,0.0
199926_44783,68.1625
199926_139444,0.0
199926_41368,68.1625
199928_137693,107.625
199928_87125,0.0
199928_171481,107.625
199928_251278,0.0
199928_65142,0.0
199928_215837,107.625
199931_140334,0.0
199931_90442,26.875
199931_161183,107.625
199931_242657,0.0
199931_149874,69.08
199931_122518,0.0
199932_131954,0.0
199932_68360,0.0
199932_119027,41.2875
199932_284320,0.0
199932_104542,0.0
199932_2924,21.5
199934_222840,8.0625
199934_18198,22.9375
199934_37960,18.8125
199934_250816,74.825
199934_170214,56.475
199934_44222,64.2125
199936_32596,84.5125
199936_12969,0.0
199936_216902,0.0
199936_89110,22.9375
199936_71574,96.8625
199936_245276,0.0
199937_20538,0.0
199937_151964,111.3
199937_171735,41.2875
199937_163166,111.3
199937_95326,0.0
199937_270004,111.3
199939_111062,0.0
199939_223859,45.875
199939_165847,0.0
199939_245574,0.0
199939_171700,0.0
199939_12922,27.525
199941_135759,121.05
199941_261128,0.0
199941_220067,0.0
199941_191060,96.8625
199941_45668,65.475
199941_92843,0.0
199944_67182,0.0
199944_281157,118.3625
199944_18733,118.3625
199944_166911,0.0
199944_181496,118.3625
199944_118642,0.0
199947_107099,0.0
199947_99698,0.0
199947_196040,0.0
199947_52853,37.95
199947_19388,0.0
199947_163568,134.2375
199949_157403,45.875
199949_262177,45.875
199949_187117,0.0
199949_73710,0.0
199949_157478,45.875
199949_48583,0.0
199954_44782,118.3625
199954_75676,62.7875
199954_144640,0.0
199954_277674,0.0
199954_85063,62.7875
199954_92599,0.0
199955_264558,121.05
199955_224104,24.1875
199955_267631,0.0
199955_152820,0.0
199955_99223,96.8625
199955_111277,65.475
199958_248267,0.0
199958_202112,0.0
199958_7740,121.05
199958_263828,59.8125
199958_37057,0.0
199958_43391,115.425
199961_72011,62.7875
199961_85844,91.8125
199961_17790,0.0
199961_12010,118.3625
199961_203948,118.3625
199961_44094,0.0
199962_14689,121.05
199962_39799,0.0
199962_39602,0.0
199962_38287,84.0375
199962_63433,33.75
199962_250006,0.0
199963_202739,54.375
199963_214979,21.5
199963_2843,0.0
199963_132003,0.0
199963_183159,41.2875
199963_222425,107.625
199966_94498,24.1875
199966_85844,121.05
199966_17907,0.0
199966_6173,121.05
199966_156103,24.1875
199966_4310,24.1875
199973_9810,53.6125
199973_143588,106.0125
199973_257449,62.7875
199973_39447,0.0
199973_204267,21.5
199973_172907,0.0
199974_295907,0.0
199974_10628,96.8625
199974_286329,96.8625
199974_73886,0.0
199974_70203,0.0
199974_282197,96.8625
199976_125958,71.2875
199976_138333,118.3625
199976_63855,38.5
199976_88123,57.7875
199976_188301,62.7875
199976_116957,0.0
199977_293108,54.725
199977_211659,0.0
199977_61827,59.9875
199977_12127,0.0
199977_153742,0.0
199977_281844,32.1125
199981_244686,21.5
199981_190154,96.8375
199981_206026,0.0
199981_260780,0.0
199981_142675,0.0
199981_154382,75.3125
199982_220973,65.475
199982_79550,0.0
199982_183431,0.0
199982_114059,96.8625
199982_120535,0.0
199982_189306,47.125
199983_240746,42.75
199983_163720,0.0
199983_6330,42.75
199983_47483,84.0375
199983_4102,65.475
199983_245818,0.0
199984_199756,118.3625
199984_66754,0.0
199984_268182,118.3625
199984_197751,0.0
199984_135194,72.075
199984_254703,0.0
199989_174481,109.1875
199989_133167,0.0
199989_184197,118.3625
199989_145221,84.4875
199989_70738,21.5
199989_48244,21.5
199991_108560,18.8125
199991_152985,24.1875
199991_200612,87.575
199991_18684,18.8125
199991_32651,24.1875
199991_247852,10.125
199996_75564,107.625
199996_154321,101.45
199996_61539,0.0
199996_44110,0.0
199996_237168,0.0
199996_58813,0.0
199997_210679,114.95
199997_5791,30.0
199997_233951,21.5
199997_12756,57.7875
199997_37154,107.625
199997_215013,0.0
200000_28885,0.0
200000_245668,107.625
200000_66741,45.875
200000_61924,107.625
200000_156098,0.0
200000_275159,0.0
200008_104154,0.0
200008_46876,0.0
200008_256560,22.9375
200008_67905,124.55
200008_1139,40.025
200008_141686,0.0
200011_12596,0.0
200011_9135,21.5
200011_120099,99.525
200011_34204,21.5
200011_206993,95.75
200011_185400,78.0
200015_238871,0.0
200015_231629,0.0
200015_232699,0.0
200015_42375,41.2875
200015_288583,0.0
200015_291248,41.2875
200017_214205,0.0
200017_69801,26.875
200017_172315,129.9125
200017_237086,129.9125
200017_248372,0.0
200017_250952,0.0
200020_160977,67.375
200020_102918,0.0
200020_35714,0.0
200020_177509,154.125
200020_21102,83.875
200020_254344,13.4375
200022_78599,0.0
200022_69145,21.5
200022_14434,121.8875
200022_251839,21.5
200022_52131,59.85
200022_201326,141.675
200024_65495,0.0
200024_256187,77.075
200024_38735,21.5
200024_142844,0.0
200024_206527,21.5
200024_202088,0.0
200031_30877,119.2
200031_8244,96.2625
200031_130183,0.0
200031_198762,24.1875
200031_34503,119.2
200031_227283,75.7875
200032_218377,0.0
200032_110262,0.0
200032_18681,96.8625
200032_138493,96.8625
200032_64167,96.8625
200032_22820,0.0
200033_238637,118.3625
200033_280510,118.3625
200033_81561,41.2875
200033_154323,0.0
200033_246110,96.8625
200033_115430,0.0
200034_59870,0.0
200034_258228,0.0
200034_57481,96.8625
200034_289146,0.0
200034_193705,0.0
200034_216403,96.8625
200039_33786,108.7
200039_93820,56.3
200039_158950,18.8125
200039_129597,65.475
200039_64855,40.3125
200039_9222,40.3125
200042_52853,21.5
200042_155158,118.3625
200042_110558,96.8625
200042_174226,21.5
200042_160629,134.8625
200042_97838,38.0
200044_276970,0.0
200044_144465,0.0
200044_237953,96.8625
200044_273540,84.5125
200044_65494,22.9375
200044_237561,134.8625
200045_278533,6.1875
200045_36514,121.05
200045_192445,96.8625
200045_5114,0.0
200045_206449,0.0
200045_172949,96.8625
200046_153923,49.525
200046_82066,18.8125
200046_106788,82.925
200046_234917,58.875
200046_232322,115.675
200046_7858,60.1
200049_140281,0.0
200049_68473,0.0
200049_110918,0.0
200049_262523,0.0
200049_146264,0.0
200049_63340,41.2875
200053_275356,71.2875
200053_224601,0.0
200053_266176,16.5
200053_266936,0.0
200053_236876,59.725
200053_248056,0.0
200054_258428,18.8125
200054_155798,81.35
200054_196987,33.25
200054_241475,32.6875
200054_198197,81.975
200054_153172,73.975
200055_52198,96.8625
200055_233815,0.0
200055_175557,0.0
200055_59101,0.0
200055_56695,96.8625
200055_134398,41.2875
200061_96084,0.0
200061_79655,136.2875
200061_87277,126.4375
200061_137432,0.0
200061_126448,128.6875
200061_165136,40.6875
200062_409,0.0
200062_274169,41.2875
200062_34583,0.0
200062_267994,0.0
200062_282197,41.2875
200062_120246,0.0
200063_197591,0.0
200063_65494,35.4375
200063_279986,158.04250000000002
200063_1779,9.40625
200063_39137,48.375
200063_237564,9.40625
200065_179571,0.0
200065_196286,0.0
200065_26875,96.8625
200065_119451,41.2875
200065_227397,0.0
200065_243829,32.1125
200066_252312,128.675
200066_214595,128.675
200066_247413,0.0
200066_163568,129.2375
200066_133542,0.0
200066_281136,0.0
200067_10177,0.0
200067_50554,0.0
200067_238616,41.2875
200067_174122,96.8625
200067_243032,0.0
200067_131043,0.0
200069_8669,118.3625
200069_131703,0.0
200069_125825,21.5
200069_248957,118.3625
200069_10794,0.0
200069_218715,118.3625
200070_104207,0.0
200070_39252,57.7875
200070_271459,0.0
200070_191512,84.5125
200070_124239,0.0
200070_219295,84.5125
200071_110406,0.0
200071_286617,62.7875
200071_151553,0.0
200071_291135,41.75
200071_226251,0.0
200071_233170,0.0
200072_128068,0.0
200072_101141,24.1875
200072_272622,121.05
200072_29894,96.35
200072_36641,139.6125
200072_63433,0.0
200073_30193,0.0
200073_52063,107.625
200073_28167,103.0375
200073_277867,0.0
200073_175274,0.0
200073_260816,41.2875
200074_269977,0.0
200074_276467,78.7875
200074_210679,13.975
200074_38502,144.3625
200074_289311,0.0
200074_142078,21.76875
200077_112017,16.5
200077_179993,57.7875
200077_51632,0.0
200077_98279,0.0
200077_142715,41.2875
200077_127917,0.0
200081_73524,65.475
200081_164949,134.2375
200081_193711,121.825
200081_207829,0.0
200081_10062,37.375
200081_30624,0.0
200083_38933,77.075
200083_76639,0.0
200083_126581,118.3625
200083_106736,0.0
200083_147920,0.0
200083_66989,90.8375
200084_56551,0.0
200084_292483,0.0
200084_232515,21.5
200084_93839,0.0
200084_216153,21.5
200084_14869,129.125
200085_49158,104.1875
200085_172871,0.0
200085_134106,0.0
200085_284406,0.0
200085_138809,16.5
200085_32503,113.3625
200096_16581,21.5
200096_45935,96.8625
200096_188471,0.0
200096_68144,96.8625
200096_130934,96.8625
200096_218442,38.0
200098_285456,0.0
200098_289558,0.0
200098_243829,118.3625
200098_278152,118.3625
200098_21220,0.0
200098_278582,96.8625
200099_173182,55.575
200099_239473,96.8625
200099_276334,21.5
200099_41892,0.0
200099_85375,0.0
200099_159970,101.45
200100_143734,96.8625
200100_29345,0.0
200100_274810,0.0
200100_37816,0.0
200100_10628,41.2875
200100_173495,96.8625
200101_156642,0.0
200101_103861,69.1625
200101_203386,18.8125
200101_251902,18.8125
200101_228077,54.725
200101_239984,27.875
200104_1066,113.3625
200104_38453,118.3625
200104_191718,0.0
200104_112280,0.0
200104_99178,96.8625
200104_282514,0.0
200105_157843,32.1125
200105_20968,0.0
200105_179956,32.1125
200105_150250,0.0
200105_85659,32.1125
200105_152229,0.0
200106_67182,75.3125
200106_181408,0.0
200106_67509,118.3625
200106_72517,118.3625
200106_84948,21.5
200106_152491,38.0
200112_24444,21.5
200112_107026,21.5
200112_100877,77.075
200112_182869,0.0
200112_71923,77.075
200112_255284,77.075
200116_149496,118.3625
200116_126940,0.0
200116_80138,0.0
200116_288583,0.0
200116_106102,87.6875
200116_272638,113.3625
200117_111183,0.0
200117_118407,96.8625
200117_221371,0.0
200117_215325,0.0
200117_29256,55.575
200117_159641,96.8625
200118_63358,0.0
200118_284107,107.625
200118_77125,107.625
200118_240379,0.0
200118_243335,0.0
200118_153923,0.0
200124_78157,0.0
200124_162126,0.0
200124_284066,0.0
200124_158428,0.0
200124_280405,41.2875
200124_112595,41.2875
200126_157702,62.7875
200126_263539,96.8625
200126_157784,96.8625
200126_174788,79.2875
200126_141773,16.5
200126_57701,38.0
200127_159548,16.5
200127_70524,0.0
200127_180109,118.3625
200127_115656,118.3625
200127_10453,0.0
200127_150618,118.3625
200128_62961,121.05
200128_285837,121.05
200128_129803,96.8625
200128_141637,0.0
200128_208113,56.3
200128_105251,59.85
200138_189306,84.4875
200138_190567,62.7875
200138_66946,0.0
200138_293300,62.7875
200138_201191,41.2875
200138_151866,75.3125
200140_214979,100.9875
200140_283715,8.0625
200140_210549,38.0
200140_159580,0.0
200140_2578,21.5
200140_158633,0.0
200141_229894,81.35
200141_250273,79.2875
200141_178659,21.5
200141_120563,65.475
200141_201191,0.0
200141_47420,0.0
200143_8486,0.0
200143_187136,5.375
200143_216914,54.725
200143_131171,13.4375
200143_51859,0.0
200143_273031,110.3
200145_168855,35.2625
200145_89740,19.6875
200145_255196,47.9375
200145_59168,0.0
200145_164892,0.0
200145_232758,0.0
200148_16367,21.5
200148_144472,21.5
200148_138863,130.3625
200148_40651,46.5
200148_159549,21.5
200148_72771,21.5
200151_33126,21.5
200151_23938,118.3625
200151_213415,0.0
200151_78176,21.5
200151_170506,143.3625
200151_177409,113.3625
200152_255924,56.1875
200152_187117,36.7
200152_193934,118.3625
200152_20736,0.0
200152_210372,0.0
200152_225472,16.5
200154_14467,0.0
200154_46390,81.25
200154_56423,0.0
200154_255924,128.25
200154_152033,16.5
200154_183027,16.5
200155_160843,139.6125
200155_257449,139.6125
200155_14995,0.0
200155_4359,42.75
200155_134877,146.4875
200155_113416,0.0
200156_249323,0.0
200156_270454,107.625
200156_133594,93.25
200156_201706,107.625
200156_94893,30.0
200156_70945,16.5
200158_275149,0.0
200158_286433,65.475
200158_146448,41.2875
200158_177585,22.9375
200158_128066,18.8125
200158_214871,108.7
200159_238869,57.7875
200159_211335,0.0
200159_279176,118.3625
200159_26075,0.0
200159_206537,0.0
200159_274931,62.7875
200160_173982,42.125
200160_191762,123.7375
200160_111151,0.0
200160_293195,0.0
200160_231680,10.3125
200160_103933,115.7275
200162_227617,96.8375
200162_211864,96.8625
200162_171714,0.0
200162_204679,21.5
200162_131352,0.0
200162_57671,0.0
200163_5852,22.9375
200163_31440,0.0
200163_216055,96.8625
200163_90370,0.0
200163_113841,96.8625
200163_82698,96.8625
200165_244256,21.5
200165_226077,129.125
200165_235981,21.5
200165_54084,129.125
200165_46922,129.125
200165_118861,0.0
200166_193878,0.0
200166_152465,0.0
200166_282686,0.0
200166_58283,0.0
200166_249972,0.0
200166_49989,0.0
200168_33106,19.35
200168_170773,0.0
200168_40055,0.0
200168_121501,0.0
200168_226576,0.0
200168_75322,19.35
200173_153297,0.0
200173_293022,41.2875
200173_255190,0.0
200173_232699,96.8625
200173_288329,0.0
200173_118642,96.8625
200174_94893,17.4375
200174_137908,6.1875
200174_87687,96.8625
200174_281141,6.1875
200174_106183,121.05
200174_96153,99.525
200176_74079,41.1875
200176_141029,0.0
200176_216094,21.5
200176_213072,118.3625
200176_213238,21.5
200176_135745,0.0
200179_13,0.0
200179_203607,0.0
200179_145146,0.0
200179_131564,80.875
200179_59296,71.05
200179_75833,87.6875
200182_198544,0.0
200182_121002,118.3625
200182_295485,118.3625
200182_145607,16.5
200182_219744,118.3625
200182_274874,0.0
200186_141772,0.0
200186_291044,96.8625
200186_56317,0.0
200186_205730,96.8625
200186_69847,96.8625
200186_185363,0.0
200191_225926,0.0
200191_216514,111.3
200191_129085,96.8625
200191_156250,0.0
200191_165227,0.0
200191_41301,96.8625
200193_129391,0.0
200193_230030,0.0
200193_154493,96.8625
200193_284157,96.8625
200193_292109,96.8625
200193_238779,41.2875
200195_5791,0.0
200195_95871,96.8625
200195_41833,96.8625
200195_155580,41.2875
200195_255065,96.8625
200195_177409,0.0
200198_73557,79.2875
200198_8244,134.8625
200198_291338,0.0
200198_207050,62.7875
200198_181457,21.5
200198_50020,21.5
200203_3800,96.8625
200203_271107,96.8625
200203_175306,0.0
200203_151596,96.8625
200203_208948,0.0
200203_1618,96.8625
200205_211280,21.5
200205_262177,41.2875
200205_259375,53.6125
200205_143817,21.5
200205_14498,62.7875
200205_88636,0.0
200207_122157,41.2875
200207_24705,0.0
200207_279879,41.2875
200207_9277,0.0
200207_135181,0.0
200207_162591,0.0
200209_238389,51.7625
200209_175144,43.7625
200209_57187,0.0
200209_239551,21.5
200209_255270,0.0
200209_109024,60.9375
200212_193003,140.2375
200212_138112,34.5
200212_195566,0.0
200212_228469,84.2
200212_166,45.875
200212_80339,13.4375
200213_79224,8.0625
200213_183527,84.5125
200213_10877,47.125
200213_194256,108.7
200213_18749,43.3125
200213_223164,139.6125
200216_49426,0.0
200216_180231,24.1875
200216_190549,65.475
200216_108120,24.1875
200216_52700,0.0
200216_157492,2.6875
200217_222878,0.0
200217_46242,47.5
200217_210305,0.0
200217_245382,22.9375
200217_176480,67.375
200217_221725,68.1625
200223_45171,0.0
200223_48871,0.0
200223_21780,0.0
200223_158155,0.0
200223_189751,0.0
200223_87330,41.2875
200224_204859,0.0
200224_268606,56.475
200224_228063,0.0
200224_73335,121.05
200224_110276,0.0
200224_216698,44.375
200229_98915,0.0
200229_122251,96.8625
200229_205329,0.0
200229_48961,96.8625
200229_92035,113.3625
200229_151596,16.5
200232_169756,0.0
200232_93820,0.0
200232_97179,32.1125
200232_31731,61.7
200232_88231,86.41125
200232_225018,0.0
200234_52617,34.8125
200234_243325,0.0
200234_193350,20.625
200234_35632,0.0
200234_219182,0.0
200234_71455,61.9375
200236_92180,62.7875
200236_92169,44.4375
200236_14141,38.0
200236_255647,87.6625
200236_44744,0.0
200236_27608,0.0
200237_6675,0.0
200237_176102,26.875
200237_16164,93.375
200237_18289,28.9375
200237_170773,26.875
200237_242779,93.375
200240_125944,41.2875
200240_167292,21.5
200240_165847,45.875
200240_253028,65.525
200240_204533,0.0
200240_189540,0.0
200241_174498,41.2875
200241_66685,0.0
200241_125642,96.8625
200241_134945,41.2875
200241_188867,0.0
200241_178429,0.0
200242_184307,0.0
200242_202042,0.0
200242_264028,0.0
200242_59317,32.1125
200242_269792,118.3625
200242_142905,21.5
200243_13495,160.7625
200243_263280,56.625
200243_159305,0.0
200243_239829,127.8875
200243_285007,43.225
200243_140645,18.8125
200250_73557,21.5
200250_54690,41.2875
200250_278136,0.0
200250_52063,0.0
200250_258828,118.3625
200250_291128,96.8625
200251_23559,0.0
200251_149318,0.0
200251_19780,0.0
200251_186248,0.0
200251_279481,0.0
200251_90712,0.0
200256_253277,60.9375
200256_136899,0.0
200256_58360,106.0125
200256_90712,91.8125
200256_189544,0.0
200256_278106,21.5
200257_167873,24.1875
200257_161009,10.3125
200257_201147,110.3
200257_261450,88.3125
200257_165215,0.0
200257_23103,108.7
200258_26097,129.45374999999999
200258_24997,0.0
200258_191995,0.0
200258_198880,0.0
200258_211753,150.80249999999998
200258_76685,155.125
200263_207212,118.3625
200263_208284,53.8125
200263_132785,0.0
200263_127818,118.3625
200263_143401,0.0
200263_88446,0.0
200266_7188,8.5
200266_244768,92.375
200266_184758,38.0
200266_107703,0.0
200266_266739,16.5
200266_73557,57.7875
200269_67156,21.5
200269_238868,0.0
200269_19214,0.0
200269_265654,0.0
200269_2538,70.2875
200269_289111,134.8625
200270_145667,0.0
200270_231225,79.7625
200270_147382,134.175
200270_127941,29.0625
200270_44963,96.8625
200270_139707,24.1875
200273_200633,84.5125
200273_252928,0.0
200273_55412,41.2875
200273_265292,0.0
200273_32392,62.9875
200273_270469,32.1125
200278_271418,0.0
200278_224135,0.0
200278_180999,41.2875
200278_108762,118.3625
200278_114082,0.0
200278_261879,41.2875
200279_48282,0.0
200279_178208,0.0
200279_58919,21.5
200279_207704,0.0
200279_109024,21.5
200279_72878,0.0
200280_17790,45.875
200280_290787,115.425
200280_2018,0.0
200280_208389,24.1875
200280_235263,0.0
200280_247065,107.1125
200283_232057,131.3625
200283_117244,21.825
200283_228077,84.1875
200283_49270,31.0
200283_53274,8.0625
200283_288909,24.1875
200288_55618,30.0
200288_163853,118.1575
200288_139745,30.0
200288_278854,129.125
200288_1385,0.0
200288_55862,61.75
200293_120535,32.2875
200293_268991,0.0
200293_94355,0.0
200293_100055,0.0
200293_277641,96.8625
200293_281849,87.6875
200296_137780,0.0
200296_198893,41.2875
200296_238658,0.0
200296_222836,0.0
200296_254251,0.0
200296_141970,41.2875
200298_217090,75.3375
200298_108120,0.0
200298_204836,87.175
200298_216962,121.05
200298_155798,0.0
200298_243646,0.0
200302_102547,0.0
200302_285463,96.8625
200302_106094,0.0
200302_167345,96.8625
200302_22809,0.0
200302_134510,55.575
200303_6727,96.8625
200303_201781,21.5
200303_113595,0.0
200303_138706,96.8625
200303_278149,96.8625
200303_10615,0.0
200306_150375,0.0
200306_229771,96.8625
200306_292639,21.5
200306_170046,118.3625
200306_234547,53.7875
200306_120693,46.5
200308_131453,0.0
200308_229683,0.0
200308_236239,121.05
200308_249471,0.0
200308_55997,24.1875
200308_171196,121.05
200309_115539,0.0
200309_296044,0.0
200309_243673,75.875
200309_4474,75.875
200309_87181,75.875
200309_21636,75.875
200310_143030,21.5
200310_125232,0.0
200310_17790,100.0125
200310_161251,16.5
200310_42334,109.1875
200310_247494,0.0
200311_61697,0.0
200311_218019,96.8625
200311_157372,33.75
200311_207389,33.75
200311_83383,0.0
200311_255060,24.1875
200312_170676,51.1875
200312_591,0.0
200312_257795,131.8125
200312_101487,24.1875
200312_227971,0.0
200312_1326,70.0625
200313_35551,62.7875
200313_171859,21.5
200313_170956,0.0
200313_270823,21.5
200313_103950,21.5
200313_134225,0.0
200314_1255,26.875
200314_198197,16.5
200314_214898,8.5
200314_40741,8.5
200314_276467,8.5
200314_12922,0.0
200319_131585,0.0
200319_283814,0.0
200319_246593,21.5
200319_225414,21.5
200319_68625,0.0
200319_56525,21.5
200322_7395,57.725
200322_8280,0.0
200322_26874,64.575
200322_282700,0.0
200322_48868,26.85
200322_205771,0.0
200327_82095,62.7875
200327_5087,21.5
200327_286001,0.0
200327_3498,21.5
200327_101360,21.5
200327_42126,0.0
200333_114620,113.3625
200333_21593,0.0
200333_130455,0.0
200333_6448,0.0
200333_209473,118.3625
200333_248001,0.0
200335_43564,121.05
200335_5844,47.125
200335_71574,121.05
200335_281826,37.95
200335_148843,2.6875
200335_204462,84.0375
200336_88123,30.2625
200336_198117,62.7875
200336_177982,35.575
200336_175560,13.7625
200336_217721,0.0
200336_170547,13.4375
200338_82535,136.925
200338_222587,0.0
200338_265599,0.0
200338_256424,136.925
200338_243829,118.3625
200338_89086,8.0625
200342_199818,118.3625
200342_54636,21.5
200342_73940,0.0
200342_231141,22.9375
200342_121387,38.0
