TrackId,Predictor
199918_103426,86.07846
199918_138333,136.19
199918_150958,15.843646
199918_242417,246.3716
199920_237580,0.13104706
199920_138590,89.63461
199920_77933,81.30698
199920_247578,169.9994
199920_144100,89.174255
199920_106344,0
199921_48891,90.286865
199921_175928,175.30519
199921_143902,269.74136
199921_95242,90.10075
199921_198864,184.59187
199921_76816,90.10011
199924_108161,0
199924_16078,96.58835
199924_120535,70.754364
199924_54651,0
199924_49904,49.994858
199924_62568,4.219094
199926_142473,0
199926_180224,0.7044667
199926_73940,204.97151
199926_44783,80.360794
199926_139444,55.23059
199926_41368,0
199928_137693,76.8406
199928_87125,89.163
199928_171481,177.8854
199928_251278,49.815987
199928_65142,181.01117
199928_215837,266.0649
199931_140334,232.0858
199931_90442,60.02472
199931_161183,0
199931_242657,179.35167
199931_149874,0
199931_122518,94.41437
199932_131954,161.4614
199932_68360,100.105385
199932_119027,19.9455
199932_284320,164.01215
199932_104542,0
199932_2924,80.084305
199934_222840,80.39693
199934_18198,268.79825
199934_37960,1.2932062
199934_250816,276.8832
199934_170214,256.00693
199934_44222,0.9709505
199936_32596,0
199936_12969,152.9225
199936_216902,219.68791
199936_89110,276.4967
199936_71574,64.71839
199936_245276,298.9055
199937_20538,72.76161
199937_151964,171.60225
199937_171735,81.66602
199937_163166,0
199937_95326,259.999
199937_270004,10.699179
199939_111062,0.001053514
199939_223859,0
199939_165847,160.00163
199939_245574,70.00221
199939_171700,159.99704
199939_12922,0.006327807
199941_135759,269.99988
199941_261128,179.99239
199941_220067,0
199941_191060,0
199941_45668,90.00003
199941_92843,179.99997
199944_67182,275.9997
199944_281157,189.98659
199944_18733,100.000374
199944_166911,199.98589
199944_181496,0
199944_118642,0
199947_107099,78.631775
199947_99698,86.715355
199947_196040,58.138145
199947_52853,0.02418443
199947_19388,0.12750645
199947_163568,0
199949_157403,160.11351
199949_262177,0
199949_187117,89.579575
199949_73710,0
199949_157478,4.32259
199949_48583,0.84328395
199954_44782,0
199954_75676,0
199954_144640,4.9884443
199954_277674,330.30493
199954_85063,180.23936
199954_92599,118.57408
199955_264558,0
199955_224104,124.675476
199955_267631,64.487434
199955_152820,169.99564
199955_99223,194.4957
199955_111277,76.76022
199958_248267,83.90486
199958_202112,0.7318828
199958_7740,5.4526663
199958_263828,191.80063
199958_37057,95.900314
199958_43391,96.6375
199961_72011,143.80539
199961_85844,259.94376
199961_17790,120.35561
199961_12010,64.39169
199961_203948,8.768876
199961_44094,3.0109432
199962_14689,266.89423
199962_39799,79.61289
199962_39602,27.703728
199962_38287,287.2391
199962_63433,0
199962_250006,141.40285
199963_202739,240.00021
199963_214979,0
199963_2843,0
199963_132003,0
199963_183159,139.99065
199963_222425,179.99988
199966_94498,80.000175
199966_85844,0
199966_17907,160.10295
199966_6173,89.99251
199966_156103,169.99835
199966_4310,79.18446
199973_9810,25.060171
199973_143588,56.946445
199973_257449,163.6305
199973_39447,139.57101
199973_204267,55.639805
199973_172907,121.115265
199974_295907,0
199974_10628,199.99786
199974_286329,50.00107
199974_73886,579.9984
199974_70203,0
199974_282197,479.99963
199976_125958,0
199976_138333,260.00043
199976_63855,0
199976_88123,0
199976_188301,259.9993
199976_116957,259.99936
199977_293108,3.1779258
199977_211659,98.59107
199977_61827,91.91347
199977_12127,75.85982
199977_153742,0
199977_281844,3.4197416
199981_244686,0
199981_190154,0
199981_206026,0
199981_260780,299.9998
199981_142675,99.99953
199981_154382,210
199982_220973,179.98009
199982_79550,260.0037
199982_183431,0.006228522
199982_114059,179.9563
199982_120535,2.382451
199982_189306,0
199983_240746,210.00015
199983_163720,79.99994
199983_6330,80.00003
199983_47483,159.99545
199983_4102,0
199983_245818,79.99773
199984_199756,318.14972
199984_66754,30.026974
199984_268182,188.99777
199984_197751,0
199984_135194,351.82303
199984_254703,78.39436
199989_174481,358.6808
199989_133167,64.11777
199989_184197,268.43732
199989_145221,179.3404
199989_70738,52.380074
199989_48244,79.70685
199991_108560,192.95781
199991_152985,21.681501
199991_200612,332.53973
199991_18684,8.275857
199991_32651,0.039378867
199991_247852,142.54134
199996_75564,91.59215
199996_154321,1.8281687
199996_61539,264.44876
199996_44110,0
199996_237168,395.04678
199996_58813,158.11414
199997_210679,90.00209
199997_5791,0
199997_233951,229.99602
199997_12756,270.00293
199997_37154,229.9976
199997_215013,90.00248
200000_28885,322.02863
200000_245668,281.40967
200000_66741,338.48572
200000_61924,86.97557
200000_156098,232.66711
200000_275159,337.26868
200008_104154,20.383762
200008_46876,259.28128
200008_256560,0
200008_67905,239.33658
200008_1139,10.767061
200008_141686,259.28128
200011_12596,0
200011_9135,0
200011_120099,91.2294
200011_34204,5.0914
200011_206993,10.633142
200011_185400,87.10907
200015_238871,3.4877791
200015_231629,2.9764333
200015_232699,20.805033
200015_42375,47.315025
200015_288583,90.19131
200015_291248,96.24965
200017_214205,2.374443
200017_69801,0.20022202
200017_172315,90.056274
200017_237086,13.725798
200017_248372,0
200017_250952,156.72311
200020_160977,260.02097
200020_102918,80.12712
200020_35714,170.00273
200020_177509,0.083605066
200020_21102,79.992836
200020_254344,259.9198
200022_78599,273.6088
200022_69145,185.91449
200022_14434,13.571783
200022_251839,0.033152778
200022_52131,136.98962
200022_201326,0
200024_65495,0.0544478
200024_256187,0
200024_38735,11.852781
200024_142844,260.83157
200024_206527,241.6932
200024_202088,63.757576
200031_30877,330.98242
200031_8244,236.09494
200031_130183,6.3280177
200031_198762,240.24701
200031_34503,77.29883
200031_227283,0
200032_218377,0.8094997
200032_110262,180.00536
200032_18681,89.9785
200032_138493,0
200032_64167,0
200032_22820,0.3765509
200033_238637,0
200033_280510,210.46208
200033_81561,80.49915
200033_154323,2.8202922
200033_246110,108.86553
200033_115430,209.89525
200034_59870,262.41254
200034_258228,211.256
200034_57481,0
200034_289146,107.3085
200034_193705,270.669
200034_216403,164.89671
200039_33786,179.77495
200039_93820,0
200039_158950,179.77286
200039_129597,80.12852
200039_64855,260.23215
200039_9222,3.2450874
200042_52853,168.92108
200042_155158,129.47745
200042_110558,116.055
200042_174226,256.39328
200042_160629,57.96902
200042_97838,66.725334
200044_276970,219.99905
200044_144465,259.99988
200044_237953,80.00037
200044_273540,80.00037
200044_65494,80.00037
200044_237561,80.00037
200045_278533,18.401804
200045_36514,5.068138
200045_192445,100.53662
200045_5114,10.179978
200045_206449,94.474945
200045_172949,0
200046_153923,196.03026
200046_82066,536.44257
200046_106788,4.39E-11
200046_234917,450.19745
200046_232322,447.03543
200046_7858,0
200049_140281,180.1749
200049_68473,179.42154
200049_110918,2.4374545
200049_262523,0
200049_146264,5.8898687
200049_63340,180.1749
200053_275356,0
200053_224601,179.73413
200053_266176,12.372824
200053_266936,269.6012
200053_236876,0.001696939
200053_248056,1.4728459
200054_258428,3.7027655
200054_155798,295.56805
200054_196987,5.8420753
200054_241475,406.06567
200054_198197,245.09988
200054_153172,0
200055_52198,0
200055_233815,1.1990836
200055_175557,13.337662
200055_59101,0.9140162
200055_56695,0.16158299
200055_134398,87.95072
200061_96084,33.863586
200061_79655,102.138145
200061_87277,90.14601
200061_137432,100.4282
200061_126448,400.34534
200061_165136,182.29381
200062_409,43.324562
200062_274169,79.78558
200062_34583,6.736567
200062_267994,84.438705
200062_282197,18.05985
200062_120246,336.0042
200063_197591,269.99997
200063_65494,89.99948
200063_279986,0
200063_1779,0
200063_39137,79.999535
200063_237564,139.99406
200065_179571,140.00243
200065_196286,80.00346
200065_26875,179.99911
200065_119451,0
200065_227397,159.99829
200065_243829,159.99701
200066_252312,336.58966
200066_214595,160.58008
200066_247413,88.85818
200066_163568,151.39172
200066_133542,207.56561
200066_281136,0
200067_10177,121.326744
200067_50554,9.709646
200067_238616,149.99648
200067_174122,27.69003
200067_243032,0
200067_131043,179.09814
200069_8669,272.35138
200069_131703,185.561
200069_125825,149.35541
200069_248957,8.34409
200069_10794,268.2403
200069_218715,218.77151
200070_104207,0
200070_39252,6.808699
200070_271459,0
200070_191512,34.457462
200070_124239,0.25396165
200070_219295,16.871208
200071_110406,249.99974
200071_286617,0
200071_151553,0
200071_291135,79.9999
200071_226251,79.99309
200071_233170,0
200072_128068,73.450195
200072_101141,0
200072_272622,174.4607
200072_29894,261.69104
200072_36641,27.030891
200072_63433,261.69104
200073_30193,159.9995
200073_52063,80.23992
200073_28167,259.87762
200073_277867,259.87762
200073_175274,8.726341
200073_260816,259.87762
200074_269977,29.974874
200074_276467,319.99997
200074_210679,29.968937
200074_38502,0
200074_289311,269.99966
200074_142078,49.956882
200077_112017,74.17972
200077_179993,346.58185
200077_51632,140.07164
200077_98279,71.282715
200077_142715,370.52353
200077_127917,363.6236
200081_73524,0
200081_164949,0
200081_193711,52.88828
200081_207829,15.508751
200081_10062,14.704697
200081_30624,182.13443
200083_38933,30.000082
200083_76639,0
200083_126581,319.99997
200083_106736,249.99973
200083_147920,179.99997
200083_66989,79.99991
200084_56551,0
200084_292483,0
200084_232515,79.92427
200084_93839,1.6695733
200084_216153,170.03757
200084_14869,79.95508
200085_49158,99.87554
200085_172871,0
200085_134106,1.1507272
200085_284406,1.6097747
200085_138809,202.24431
200085_32503,197.74048
200096_16581,129.99762
200096_45935,260.05142
200096_188471,399.99777
200096_68144,49.988667
200096_130934,199.92711
200096_218442,150.00755
200098_285456,0.36400884
200098_289558,179.99954
200098_243829,50.004986
200098_278152,0
200098_21220,0
200098_278582,29.987818
200099_173182,0
200099_239473,179.99841
200099_276334,260
200099_41892,159.99861
200099_85375,259.99997
200099_159970,79.999985
200100_143734,4.8843923
200100_29345,16.32537
200100_274810,172.79672
200100_37816,0
200100_10628,250.03543
200100_173495,68.57345
200101_156642,153.41588
200101_103861,79.109886
200101_203386,43.902004
200101_251902,26.215723
200101_228077,0
200101_239984,0
200104_1066,0
200104_38453,89.13821
200104_191718,231.27376
200104_112280,275.13412
200104_99178,89.13821
200104_282514,89.495186
200105_157843,164.90073
200105_20968,16.584715
200105_179956,121.94777
200105_150250,185.74275
200105_85659,0
200105_152229,6.2107754
200106_67182,373.08554
200106_181408,266.48413
200106_67509,0
200106_72517,0.00440543
200106_84948,0.008214707
200106_152491,339.31577
200112_24444,331.9956
200112_107026,321.9788
200112_100877,76.04207
200112_182869,155.9838
200112_71923,124.009224
200112_255284,104.057556
200116_149496,96.21747
200116_126940,100.600876
200116_80138,0
200116_288583,0
200116_106102,137.21126
200116_272638,3.52E-07
200117_111183,11.353229
200117_118407,0
200117_221371,99.25586
200117_215325,165.0625
200117_29256,53.03099
200117_159641,61.972374
200118_63358,0
200118_284107,0
200118_77125,19.759302
200118_240379,0
200118_243335,83.61831
200118_153923,25.59184
200124_78157,21.766455
200124_162126,0
200124_284066,0
200124_158428,49.407936
200124_280405,146.97374
200124_112595,0
200126_157702,0
200126_263539,181.32133
200126_157784,179.4996
200126_174788,151.2175
200126_141773,4.487423
200126_57701,33.99735
200127_159548,208.59615
200127_70524,172.31146
200127_180109,22.0193
200127_115656,422.94516
200127_10453,235.9838
200127_150618,356.35718
200128_62961,190.32616
200128_285837,0
200128_129803,0
200128_141637,257.26324
200128_208113,77.84407
200128_105251,173.7045
200138_189306,103.78416
200138_190567,321.66135
200138_66946,547.7616
200138_293300,423.75336
200138_201191,0
200138_151866,24.112469
200140_214979,254.7339
200140_283715,2.84533
200140_210549,81.35762
200140_159580,181.19511
200140_2578,78.42608
200140_158633,92.23387
200141_229894,169.91785
200141_250273,0.22015704
200141_178659,150.02826
200141_120563,160.31015
200141_201191,260.13696
200141_47420,79.03342
200143_8486,0
200143_187136,80.223145
200143_216914,2.9258888
200143_131171,0
200143_51859,128.59598
200143_273031,200.3216
200145_168855,245.82045
200145_89740,87.89638
200145_255196,78.662544
200145_59168,251.55602
200145_164892,250.9208
200145_232758,77.571594
200148_16367,0
200148_144472,89.911285
200148_138863,3.0383701
200148_40651,179.82133
200148_159549,90.60033
200148_72771,169.86034
200151_33126,223.55788
200151_23938,210.0004
200151_213415,48.573414
200151_78176,159.99954
200151_170506,0
200151_177409,29.144049
200152_255924,64.70317
200152_187117,0
200152_193934,9.335602
200152_20736,0
200152_210372,136.72566
200152_225472,7.496461
200154_14467,79.99999
200154_46390,69.99944
200154_56423,309.99997
200154_255924,0
200154_152033,0
200154_183027,119.999054
200155_160843,89.95311
200155_257449,89.9072
200155_14995,2.8934486
200155_4359,0
200155_134877,4.5757093
200155_113416,179.90622
200156_249323,1.106168
200156_270454,89.98427
200156_133594,269.97757
200156_201706,269.97757
200156_94893,0
200156_70945,0
200158_275149,89.30832
200158_286433,82.17404
200158_146448,79.38516
200158_177585,339.69537
200158_128066,320.0334
200158_214871,250.09726
200159_238869,11.661359
200159_211335,229.84642
200159_279176,390.91678
200159_26075,449.24927
200159_206537,269.45563
200159_274931,0
200160_173982,66.67576
200160_191762,282.81714
200160_111151,423.08975
200160_293195,102.563446
200160_231680,314.2219
200160_103933,50.071968
200162_227617,256.7001
200162_211864,5.7252913
200162_171714,152.26857
200162_204679,94.36839
200162_131352,76.86012
200162_57671,230.67828
200163_5852,0
200163_31440,190.01974
200163_216055,150.01558
200163_90370,480.04987
200163_113841,146.93005
200163_82698,20.503374
200165_244256,349.973
200165_226077,210.39188
200165_235981,51.463173
200165_54084,239.71597
200165_46922,47.71843
200165_118861,140.18472
200166_193878,15.539566
200166_152465,79.22122
200166_282686,89.474594
200166_58283,91.564384
200166_249972,0
200166_49989,168.36023
200168_33106,0
200168_170773,210.1726
200168_40055,183.06049
200168_121501,0
200168_226576,40.803814
200168_75322,196.4252
200173_153297,0
200173_293022,0
200173_255190,0
200173_232699,154.95045
200173_288329,31.273186
200173_118642,77.47523
200174_94893,0
200174_137908,0
200174_87687,0
200174_281141,0
200174_106183,0
200174_96153,0
200176_74079,156.39305
200176_141029,175.16103
200176_216094,233.86696
200176_213072,250.8244
200176_213238,342.45364
200176_135745,177.1856
200179_13,50.99324
200179_203607,17.675993
200179_145146,0
200179_131564,95.6995
200179_59296,0
200179_75833,105.86569
200182_198544,90.012665
200182_121002,0
200182_295485,179.97762
200182_145607,89.57327
200182_219744,0
200182_274874,0.48465618
200186_141772,90.44132
200186_291044,0
200186_56317,263.69983
200186_205730,101.31232
200186_69847,231.13805
200186_185363,259.5583
200191_225926,40.449383
200191_216514,108.822495
200191_129085,97.01425
200191_156250,3.8974311
200191_165227,95.48497
200191_41301,287.03558
200193_129391,55.2684
200193_230030,340.01855
200193_154493,250.0343
200193_284157,46.056995
200193_292109,59.92846
200193_238779,40.388725
200195_5791,80.51402
200195_95871,229.7374
200195_41833,270.22437
200195_155580,28.669048
200195_255065,55.985855
200195_177409,90.836174
200198_73557,0
200198_8244,261.4559
200198_291338,140.38716
200198_207050,198.13708
200198_181457,219.71094
200198_50020,79.9608
200203_3800,0
200203_271107,0
200203_175306,0
200203_151596,0
200203_208948,0
200203_1618,0
200205_211280,308.2978
200205_262177,36.188507
200205_259375,48.066216
200205_143817,278.4242
200205_14498,556.8484
200205_88636,24.332428
200207_122157,248.07372
200207_24705,18.146364
200207_279879,149.43404
200207_9277,43.89778
200207_135181,175.60976
200207_162591,28.740404
200209_238389,1.6966965
200209_175144,0.002761015
200209_57187,192.99036
200209_239551,0
200209_255270,192.9957
200209_109024,251.99066
200212_193003,89.510666
200212_138112,149.08081
200212_195566,79.56504
200212_228469,30.10175
200212_166,175.31375
200212_80339,185.37424
200213_79224,254.61285
200213_183527,287.30576
200213_10877,135.40349
200213_194256,165.70172
200213_18749,0
200213_223164,90.79302
200216_49426,53.665527
200216_180231,284.42694
200216_190549,32.965424
200216_108120,68.74529
200216_52700,195.39258
200216_157492,0
200217_222878,90.0553
200217_46242,0
200217_210305,0
200217_245382,180.26283
200217_176480,162.63371
200217_221725,207.68365
200223_45171,208.5116
200223_48871,170.32457
200223_21780,273.28168
200223_158155,30.8927
200223_189751,0
200223_87330,100.062645
200224_204859,15.387696
200224_268606,39.853596
200224_228063,48.703297
200224_73335,84.10567
200224_110276,112.017426
200224_216698,127.31478
200229_98915,270.9852
200229_122251,0
200229_205329,69.998955
200229_48961,0
200229_92035,1.49E-06
200229_151596,0.18976118
200232_169756,0
200232_93820,0
200232_97179,259.99805
200232_31731,0.6352322
200232_88231,80.00025
200232_225018,0
200234_52617,113.6543
200234_243325,201.8021
200234_193350,0
200234_35632,131.21509
200234_219182,15.305036
200234_71455,262.86414
200236_92180,35.5865
200236_92169,0
200236_14141,97.990364
200236_255647,0
200236_44744,23.403141
200236_27608,55.668747
200237_6675,2.5169373
200237_176102,0
200237_16164,98.353516
200237_18289,27.089859
200237_170773,83.035385
200237_242779,0
200240_125944,169.99814
200240_167292,0
200240_165847,260.0077
200240_253028,139.97673
200240_204533,0
200240_189540,0
200241_174498,15.7999115
200241_66685,34.03538
200241_125642,5.381222
200241_134945,99.99534
200241_188867,0
200241_178429,142.95624
200242_184307,180.01141
200242_202042,179.98535
200242_264028,0
200242_59317,0.53949267
200242_269792,0
200242_142905,0
200243_13495,4.270865
200243_263280,0
200243_159305,425.13452
200243_239829,204.12047
200243_285007,162.4753
200243_140645,211.04971
200250_73557,0
200250_54690,52.69396
200250_278136,177.11647
200250_52063,20.177887
200250_258828,267.86163
200250_291128,105.131294
200251_23559,0
200251_149318,260
200251_19780,259.9993
200251_186248,0
200251_279481,0
200251_90712,0
200256_253277,73.86692
200256_136899,7.608114
200256_58360,236.45009
200256_90712,240.67384
200256_189544,0
200256_278106,175.61713
200257_167873,89.98577
200257_161009,89.98577
200257_201147,89.97465
200257_261450,5.71E-04
200257_165215,89.99947
200257_23103,90.00034
200258_26097,298.20212
200258_24997,366.05347
200258_191995,402.11108
200258_198880,301.41058
200258_211753,96.046524
200258_76685,101.23761
200263_207212,126.55929
200263_208284,18.306046
200263_132785,0.20933598
200263_127818,260.0554
200263_143401,0
200263_88446,187.21785
200266_7188,180.00041
200266_244768,0
200266_184758,180.00034
200266_107703,0
200266_266739,169.9968
200266_73557,90.00281
200269_67156,249.9616
200269_238868,259.99976
200269_19214,0
200269_265654,80.11464
200269_2538,259.974
200269_289111,80.08862
200270_145667,0
200270_231225,0
200270_147382,79.61929
200270_127941,80.29511
200270_44963,80.000984
200270_139707,120.05048
200273_200633,271.2443
200273_252928,0
200273_55412,78.87534
200273_265292,269.9197
200273_32392,257.17978
200273_270469,3.0377066
200278_271418,92.788895
200278_224135,248.76743
200278_180999,160.2778
200278_108762,301.72205
200278_114082,258.6382
200278_261879,184.06195
200279_48282,289.14453
200279_178208,26.550182
200279_58919,19.687387
200279_207704,205.13435
200279_109024,8.990165
200279_72878,92.083496
200280_17790,69.920876
200280_290787,4.819987
200280_2018,70.95143
200280_208389,0
200280_235263,0
200280_247065,92.67328
200283_232057,185.75685
200283_117244,162.712
200283_228077,57.63201
200283_49270,194.46365
200283_53274,204.80116
200283_288909,0.13440736
200288_55618,0
200288_163853,79.99228
200288_139745,300.00006
200288_278854,79.9955
200288_1385,160.00146
200288_55862,0
200293_120535,161.28392
200293_268991,0
200293_94355,0
200293_100055,329.37112
200293_277641,330
200293_281849,0
200296_137780,55.968376
200296_198893,100.74308
200296_238658,0
200296_222836,53.51678
200296_254251,0
200296_141970,0.95301163
200298_217090,162.94377
200298_108120,277.92352
200298_204836,13.210653
200298_216962,139.23817
200298_155798,346.21884
200298_243646,76.11905
200302_102547,170.00581
200302_285463,80.36853
200302_106094,169.98924
200302_167345,0
200302_22809,168.81483
200302_134510,13.080078
200303_6727,119.99893
200303_201781,0
200303_113595,280.00003
200303_138706,299.99957
200303_278149,150.0007
200303_10615,0
200306_150375,0
200306_229771,0
200306_292639,180.00012
200306_170046,89.99934
200306_234547,89.99996
200306_120693,1.61E-05
200308_131453,178.2136
200308_229683,179.86615
200308_236239,74.893326
200308_249471,179.86615
200308_55997,0
200308_171196,0
200309_115539,203.13055
200309_296044,158.02188
200309_243673,0
200309_4474,177.7746
200309_87181,8.499124
200309_21636,0
200310_143030,89.99931
200310_125232,0.3325397
200310_17790,89.99931
200310_161251,89.99931
200310_42334,0
200310_247494,80.00066
200311_61697,350.72424
200311_218019,0
200311_157372,0
200311_207389,183.80478
200311_83383,202.76573
200311_255060,12.4501915
200312_170676,23.702038
200312_591,101.752426
200312_257795,267.96637
200312_101487,227.91423
200312_227971,76.05616
200312_1326,270.0057
200313_35551,180.01497
200313_171859,30.326656
200313_170956,0
200313_270823,14.108768
200313_103950,178.3549
200313_134225,9.026349
200314_1255,8.835311
200314_198197,178.45479
200314_214898,0.3242998
200314_40741,180.54703
200314_276467,0
200314_12922,180.54703
200319_131585,180.20657
200319_283814,139.9992
200319_246593,0.16832328
200319_225414,179.79196
200319_68625,0
200319_56525,0.00558053
200322_7395,10.857412
200322_8280,78.81048
200322_26874,170.65073
200322_282700,168.34946
200322_48868,0
200322_205771,170.83243
200327_82095,179.45679
200327_5087,164.9261
200327_286001,262.6146
200327_3498,0
200327_101360,79.65962
200327_42126,14.082581
200333_114620,79.980156
200333_21593,2.0570126
200333_130455,0
200333_6448,0.00317437
200333_209473,0
200333_248001,79.92511
200335_43564,0
200335_5844,0
200335_71574,0
200335_281826,0
200335_148843,0
200335_204462,0
200336_88123,89.46172
200336_198117,9.961322
200336_177982,0
200336_175560,0.24392311
200336_217721,89.88551
200336_170547,179.77103
200338_82535,159.00586
