199947,99698
199947,196040
199947,52853
199947,19388
199947,163568
199949,157403
199949,262177
199949,187117
199949,73710
199949,157478
199949,48583
199954,44782
199954,75676
199954,144640
199954,277674
199954,85063
199954,92599
199955,264558
199955,224104
199955,267631
199955,152820
199955,99223
199955,111277
199958,248267
199958,202112
199958,7740
199958,263828
199958,37057
199958,43391
199961,72011
199961,85844
199961,17790
199961,12010
199961,203948
199961,44094
199962,14689
199962,39799
199962,39602
199962,38287
199962,63433
199962,250006
199963,202739
199963,214979
199963,2843
199963,132003
199963,183159
199963,222425
199966,94498
199966,85844
199966,17907
199966,6173
199966,156103
199966,4310
199973,9810
199973,143588
199973,257449
199973,39447
199973,204267
199973,172907
199974,295907
199974,10628
199974,286329
199974,73886
199974,70203
199974,282197
199976,125958
199976,138333
199976,63855
199976,88123
199976,188301
199976,116957
199977,293108
199977,211659
199977,61827
199977,12127
199977,153742
199977,281844
199981,244686
199981,190154
199981,206026
199981,260780
199981,142675
199981,154382
199982,220973
199982,79550
199982,183431
199982,114059
199982,120535
199982,189306
199983,240746
199983,163720
199983,6330
199983,47483
199983,4102
199983,245818
199984,199756
199984,66754
199984,268182
199984,197751
199984,135194
199984,254703
199989,174481
199989,133167
199989,184197
199989,145221
199989,70738
199989,48244
199991,108560
199991,152985
199991,200612
199991,18684
199991,32651
199991,247852
199996,75564
199996,154321
199996,61539
199996,44110
199996,237168
199996,58813
199997,210679
199997,5791
199997,233951
199997,12756
199997,37154
199997,215013
200000,28885
200000,245668
200000,66741
200000,61924
200000,156098
200000,275159
200008,104154
200008,46876
200008,256560
200008,67905
200008,1139
200008,141686
200011,12596
200011,9135
200011,120099
200011,34204
200011,206993
200011,185400
200015,238871
200015,231629
200015,232699
200015,42375
200015,288583
200015,291248
200017,214205
200017,69801
200017,172315
200017,237086
200017,248372
200017,250952
200020,160977
200020,102918
200020,35714
200020,177509
200020,21102
200020,254344
200022,78599
200022,69145
200022,14434
200022,251839
200022,52131
200022,201326
200024,65495
200024,256187
200024,38735
200024,142844
200024,206527
200024,202088
200031,30877
200031,8244
200031,130183
200031,198762
200031,34503
200031,227283
200032,218377
200032,110262
200032,18681
200032,138493
200032,64167
200032,22820
200033,238637
200033,280510
200033,81561
200033,154323
200033,246110
200033,115430
200034,59870
200034,258228
200034,57481
200034,289146
200034,193705
200034,216403
200039,33786
200039,93820
200039,158950
200039,129597
200039,64855
200039,9222
200042,52853
200042,155158
200042,110558
200042,174226
200042,160629
200042,97838
200044,276970
200044,144465
200044,237953
200044,273540
200044,65494
200044,237561
200045,278533
200045,36514
200045,192445
200045,5114
200045,206449
200045,172949
200046,153923
200046,82066
200046,106788
200046,234917
200046,232322
200046,7858
200049,140281
200049,68473
200049,110918
200049,262523
200049,146264
200049,63340
200053,275356
200053,224601
200053,266176
200053,266936
200053,236876
200053,248056
200054,258428
200054,155798
200054,196987
200054,241475
200054,198197
200054,153172
200055,52198
200055,233815
200055,175557
200055,59101
200055,56695
200055,134398
200061,96084
200061,79655
200061,87277
200061,137432
200061,126448
200061,165136
200062,409
200062,274169
200062,34583
200062,267994
200062,282197
200062,120246
200063,197591
200063,65494
200063,279986
200063,1779
200063,39137
200063,237564
200065,179571
200065,196286
200065,26875
200065,119451
200065,227397
200065,243829
200066,252312
200066,214595
200066,247413
200066,163568
200066,133542
200066,281136
200067,10177
200067,50554
200067,238616
200067,174122
200067,243032
200067,131043
200069,8669
200069,131703
200069,125825
200069,248957
200069,10794
200069,218715
200070,104207
200070,39252
200070,271459
200070,191512
200070,124239
200070,219295
200071,110406
200071,286617
200071,151553
200071,291135
200071,226251
200071,233170
200072,128068
200072,101141
200072,272622
200072,29894
200072,36641
200072,63433
200073,30193
200073,52063
200073,28167
200073,277867
200073,175274
200073,260816
200074,269977
200074,276467
200074,210679
200074,38502
200074,289311
200074,142078
200077,112017
200077,179993
200077,51632
200077,98279
200077,142715
200077,127917
200081,73524
200081,164949
200081,193711
200081,207829
200081,10062
200081,30624
200083,38933
200083,76639
200083,126581
200083,106736
200083,147920
200083,66989
200084,56551
200084,292483
200084,232515
200084,93839
200084,216153
200084,14869
200085,49158
200085,172871
200085,134106
200085,284406
200085,138809
200085,32503
200096,16581
200096,45935
200096,188471
200096,68144
200096,130934
200096,218442
200098,285456
200098,289558
200098,243829
200098,278152
200098,21220
200098,278582
200099,173182
200099,239473
200099,276334
200099,41892
200099,85375
200099,159970
200100,143734
200100,29345
200100,274810
200100,37816
200100,10628
200100,173495
200101,156642
200101,103861
200101,203386
200101,251902
200101,228077
200101,239984
200104,1066
200104,38453
200104,191718
200104,112280
200104,99178
200104,282514
200105,157843
200105,20968
200105,179956
200105,150250
200105,85659
200105,152229
200106,67182
200106,181408
200106,67509
200106,72517
200106,84948
200106,152491
200112,24444
200112,107026
200112,100877
200112,182869
200112,71923
200112,255284
200116,149496
200116,126940
200116,80138
200116,288583
200116,106102
200116,272638
200117,111183
200117,118407
200117,221371
200117,215325
200117,29256
200117,159641
200118,63358
200118,284107
200118,77125
200118,240379
200118,243335
200118,153923
200124,78157
200124,162126
200124,284066
200124,158428
200124,280405
200124,112595
200126,157702
200126,263539
200126,157784
200126,174788
200126,141773
200126,57701
200127,159548
200127,70524
200127,180109
200127,115656
200127,10453
200127,150618
200128,62961
200128,285837
200128,129803
200128,141637
200128,208113
200128,105251
200138,189306
200138,190567
200138,66946
200138,293300
200138,201191
200138,151866
200140,214979
200140,283715
200140,210549
200140,159580
200140,2578
200140,158633
200141,229894
200141,250273
200141,178659
200141,120563
200141,201191
200141,47420
200143,8486
200143,187136
200143,216914
200143,131171
200143,51859
200143,273031
200145,168855
200145,89740
200145,255196
200145,59168
200145,164892
200145,232758
200148,16367
200148,144472
200148,138863
200148,40651
200148,159549
200148,72771
200151,33126
200151,23938
200151,213415
200151,78176
200151,170506
200151,177409
200152,255924
200152,187117
200152,193934
200152,20736
200152,210372
200152,225472
200154,14467
200154,46390
200154,56423
200154,255924
200154,152033
200154,183027
200155,160843
200155,257449
200155,14995
200155,4359
200155,134877
200155,113416
200156,249323
200156,270454
200156,133594
200156,201706
200156,94893
200156,70945
200158,275149
200158,286433
200158,146448
200158,177585
200158,128066
200158,214871
200159,238869
200159,211335
200159,279176
200159,26075
200159,206537
200159,274931
200160,173982
200160,191762
200160,111151
200160,293195
200160,231680
200160,103933
200162,227617
200162,211864
200162,171714
200162,204679
200162,131352
200162,57671
200163,5852
200163,31440
200163,216055
200163,90370
200163,113841
200163,82698
200165,244256
200165,226077
200165,235981
200165,54084
200165,46922
200165,118861
200166,193878
200166,152465
200166,282686
200166,58283
200166,249972
200166,49989
200168,33106
200168,170773
200168,40055
200168,121501
200168,226576
200168,75322
200173,153297
200173,293022
200173,255190
200173,232699
200173,288329
200173,118642
200174,94893
200174,137908
200174,87687
200174,281141
200174,106183
200174,96153
200176,74079
200176,141029
200176,216094
200176,213072
200176,213238
200176,135745
200179,13
200179,203607
200179,145146
200179,131564
200179,59296
200179,75833
200182,198544
200182,121002
200182,295485
200182,145607
200182,219744
200182,274874
200186,141772
200186,291044
200186,56317
200186,205730
200186,69847
200186,185363
200191,225926
200191,216514
200191,129085
200191,156250
200191,165227
200191,41301
200193,129391
200193,230030
200193,154493
200193,284157
200193,292109
200193,238779
200195,5791
200195,95871
200195,41833
200195,155580
200195,255065
200195,177409
200198,73557
200198,8244
200198,291338
200198,207050
200198,181457
200198,50020
200203,3800
200203,271107
200203,175306
200203,151596
200203,208948
200203,1618
200205,211280
200205,262177
200205,259375
200205,143817
200205,14498
200205,88636
200207,122157
200207,24705
200207,279879
200207,9277
200207,135181
200207,162591
200209,238389
200209,175144
200209,57187
200209,239551
200209,255270
200209,109024
200212,193003
200212,138112
200212,195566
200212,228469
200212,166
200212,80339
200213,79224
200213,183527
200213,10877
200213,194256
200213,18749
200213,223164
200216,49426
200216,180231
200216,190549
200216,108120
200216,52700
200216,157492
200217,222878
200217,46242
200217,210305
200217,245382
200217,176480
200217,221725
200223,45171
200223,48871
200223,21780
200223,158155
200223,189751
200223,87330
200224,204859
200224,268606
200224,228063
200224,73335
200224,110276
200224,216698
200229,98915
200229,122251
200229,205329
200229,48961
200229,92035
200229,151596
200232,169756
200232,93820
200232,97179
200232,31731
200232,88231
200232,225018
200234,52617
200234,243325
200234,193350
200234,35632
200234,219182
200234,71455
200236,92180
200236,92169
200236,14141
200236,255647
200236,44744
200236,27608
200237,6675
200237,176102
200237,16164
200237,18289
200237,170773
200237,242779
200240,125944
200240,167292
200240,165847
200240,253028
200240,204533
200240,189540
200241,174498
200241,66685
200241,125642
200241,134945
200241,188867
200241,178429
200242,184307
200242,202042
200242,264028
200242,59317
200242,269792
200242,142905
200243,13495
200243,263280
200243,159305
200243,239829
200243,285007
200243,140645
200250,73557
200250,54690
200250,278136
200250,52063
200250,258828
200250,291128
200251,23559
200251,149318
200251,19780
200251,186248
200251,279481
200251,90712
200256,253277
200256,136899
200256,58360
200256,90712
200256,189544
200256,278106
200257,167873
200257,161009
200257,201147
200257,261450
200257,165215
200257,23103
200258,26097
200258,24997
200258,191995
200258,198880
200258,211753
200258,76685
200263,207212
200263,208284
200263,132785
200263,127818
200263,143401
200263,88446
200266,7188
200266,244768
200266,184758
200266,107703
200266,266739
200266,73557
200269,67156
200269,238868
200269,19214
200269,265654
200269,2538
200269,289111
200270,145667
200270,231225
200270,147382
200270,127941
200270,44963
200270,139707
200273,200633
200273,252928
200273,55412
200273,265292
200273,32392
200273,270469
200278,271418
200278,224135
200278,180999
200278,108762
200278,114082
200278,261879
200279,48282
200279,178208
200279,58919
200279,207704
200279,109024
200279,72878
200280,17790
200280,290787
200280,2018
200280,208389
200280,235263
200280,247065
200283,232057
200283,117244
200283,228077
200283,49270
200283,53274
200283,288909
200288,55618
200288,163853
200288,139745
200288,278854
200288,1385
200288,55862
200293,120535
200293,268991
200293,94355
200293,100055
200293,277641
200293,281849
200296,137780
200296,198893
200296,238658
200296,222836
200296,254251
200296,141970
200298,217090
200298,108120
200298,204836
200298,216962
200298,155798
200298,243646
200302,102547
200302,285463
200302,106094
200302,167345
200302,22809
200302,134510
200303,6727
200303,201781
200303,113595
200303,138706
200303,278149
200303,10615
200306,150375
200306,229771
200306,292639
200306,170046
200306,234547
200306,120693
200308,131453
200308,229683
200308,236239
200308,249471
200308,55997
200308,171196
200309,115539
200309,296044
200309,243673
200309,4474
200309,87181
200309,21636
200310,143030
200310,125232
200310,17790
200310,161251
200310,42334
200310,247494
200311,61697
200311,218019
200311,157372
200311,207389
200311,83383
200311,255060
200312,170676
200312,591
200312,257795
200312,101487
200312,227971
200312,1326
200313,35551
200313,171859
200313,170956
200313,270823
200313,103950
200313,134225
200314,1255
200314,198197
200314,214898
200314,40741
200314,276467
200314,12922
200319,131585
200319,283814
200319,246593
200319,225414
200319,68625
200319,56525
200322,7395
200322,8280
200322,26874
200322,282700
200322,48868
200322,205771
200327,82095
200327,5087
200327,286001
200327,3498
200327,101360
200327,42126
200333,114620
200333,21593
200333,130455
200333,6448
200333,209473
200333,248001
200335,43564
200335,5844
200335,71574
200335,281826
200335,148843
200335,204462
200336,88123
200336,198117
200336,177982
200336,175560
200336,217721
200336,170547
200338,82535
200338,222587
200338,265599
200338,256424
200338,243829
200338,89086
200342,199818
200342,54636
200342,73940
200342,231141
200342,121387
200342,46482
200343,222732
200343,156907
200343,9514
200343,151275
200343,103269
200343,171231
200344,57052
200344,80165
200344,97007
200344,197421
200344,110784
200344,277751
200348,225692
200348,83417
200348,38354
200348,144605
200348,23154
200348,126889
200349,235427
200349,220478
200349,98915
200349,37574
200349,30877
200349,256675
200356,254494
200356,9514
200356,177028
200356,281406
200356,172570
200356,34905
200359,186565
200359,37605
200359,204457
200359,107487
200359,117315
200359,11111
200360,126432
200360,50631
200360,76645
200360,91014
200360,225510
200360,44636
200361,89984
200361,118920
200361,26532
200361,189055
200361,237954
200361,81309
200364,24779
200364,219422
200364,261910
200364,178502
200364,8676
200364,72517
200367,143297
200367,173538
200367,155071
200367,185295
200367,47557
200367,269065
200368,139014
200368,21421
200368,217242
200368,226070
200368,219223
200368,245841
200369,52384
200369,142289
200369,270426
200369,193031
200369,204003
200369,112760
200370,281141
200370,260179
200370,106273
200370,244697
200370,175018
200370,92749
200371,72008
200371,74545
200371,152826
200371,215355
200371,278687
200371,245668
200374,219934
200374,259481
200374,146003
200374,122802
200374,61066
200374,131030
200383,45322
200383,145554
200383,282197
200383,257260
200383,274169
200383,45143
200384,185440
200384,129642
200384,132018
200384,157104
200384,89110
200384,103870
200385,143617
200385,265026
200385,26902
200385,171850
200385,200378
200385,156868
200387,7556
200387,55
200387,267024
200387,41231
200387,62314
200387,117377
200389,44847
200389,272332
200389,10206
200389,218525
200389,68137
200389,119098
200391,70945
200391,149391
200391,260381
200391,270260
200391,120809
200391,56707
200393,134510
200393,66923
200393,77781
200393,246946
200393,56004
200393,133421
200394,259768
200394,286062
200394,151336
200394,47084
200394,5844
200394,114633
200398,169945
200398,235457
200398,45786
200398,175194
200398,227719
200398,207699
200400,263168
200400,64675
200400,99158
200400,133094
200400,281571
200400,231680
200401,240498
200401,91555
200401,220726
200401,236433
200401,51468
200401,244960
200406,135699
200406,182693
200406,91014
200406,191480
200406,135962
200406,36732
200407,147604
200407,175560
200407,103861
200407,200166
200407,214172
200407,7740
200413,292176
200413,133594
200413,291958
200413,59772
200413,94007
200413,139505
200414,187953
200414,210791
200414,267796
200414,10679
200414,262192
200414,284820
200416,252040
200416,266225
200416,109787
200416,77677
200416,149254
200416,32664
200419,124070
200419,128565
200419,115358
200419,143033
200419,34290
200419,101875
200420,92711
200420,141772
200420,151596
200420,685
200420,291238
200420,117529
200427,179899
200427,66439
200427,170024
200427,82634
200427,70122
200427,133601
200429,288338
200429,253857
200429,1743
200429,59405
200429,93084
200429,142040
200430,45093
200430,101943
200430,286847
200430,3708
200430,150766
200430,170528
200431,125567
200431,65150
200431,221981
200431,38341
200431,8652
200431,134550
200434,187117
200434,47732
200434,150786
200434,200910
200434,250273
200434,291238
200437,130023
200437,120539
200437,48284
200437,29894
200437,265963
200437,66359
200440,170421
200440,270448
200440,144825
200440,272269
200440,5735
200440,217693
200442,244283
200442,171490
200442,106204
200442,70446
200442,235014
200442,253306
200446,191403
200446,53131
200446,134535
200446,221647
200446,281826
200446,255945
200447,273153
200447,41843
200447,260780
200447,138127
200447,145783
200447,294186
200449,48452
200449,116597
200449,91526
200449,12359
200449,136336
200449,271794
200450,51675
200450,26636
200450,168889
200450,2815
200450,229894
200450,54703
200451,185341
200451,151926
200451,10140
200451,82803
200451,152474
200451,54718
200452,274802
200452,103437
200452,137237
200452,142770
200452,268716
200452,211560
200455,141709
200455,2259
200455,43564
200455,230656
200455,169102
200455,54238
200457,73557
200457,114620
200457,123878
200457,261346
200457,106185
200457,246114
200459,47084
200459,225429
200459,20073
200459,121370
200459,73524
200459,94033
200461,95709
200461,222309
200461,115314
200461,199132
200461,36048
200461,228775
200463,33163
200463,129403
200463,156523
200463,142462
200463,287377
200463,44290
200465,232351
200465,239826
200465,157731
200465,59870
200465,138333
200465,227848
200468,167657
200468,178008
200468,242640
200468,190611
200468,129467
200468,281210
200475,223943
200475,174505
200475,268019
200475,168045
200475,36815
200475,246000
200476,234355
200476,190213
200476,282297
200476,256995
200476,27068
200476,175201
200481,149390
200481,139199
200481,44675
200481,218715
200481,46756
200481,67896
200482,28381
200482,177636
200482,155798
200482,170625
200482,10062
200482,207001
200484,151441
200484,188137
200484,213436
200484,281016
200484,170445
200484,54093
200486,62861
200486,295129
200486,239204
200486,113588
200486,34658
200486,97461
200490,24485
200490,182289
200490,545
200490,132003
200490,40041
200490,150250
200494,193791
200494,8912
200494,88313
200494,48000
200494,58361
200494,186266
200495,49793
200495,68839
200495,140802
200495,203414
200495,239284
200495,11667
200497,189128
200497,41473
200497,271384
200497,51867
200497,231141
200497,12106
200499,34231
200499,42334
200499,279161
200499,183277
200499,65494
200499,177415
200500,262534
200500,23824
200500,63433
200500,164591
200500,298
200500,237718
200504,201235
200504,277883
200504,8348
200504,141772
200504,125284
200504,153972
200506,103448
200506,264826
200506,108780
200506,45166
200506,288337
200506,261450
200510,14693
200510,7180
200510,148982
200510,284123
200510,8691
200510,123677
200511,284379
200511,62497
200511,239521
200511,53766
200511,96162
200511,191762
200515,145039
200515,152870
200515,65206
200515,101243
200515,30742
200515,44264
200522,137615
200522,268120
200522,8595
200522,94835
200522,41735
200522,37173
200524,214843
200524,19308
200524,19550
200524,118769
200524,254488
200524,112535
200527,183394
200527,59758
200527,150772
200527,181940
200527,55613
200527,260091
200530,268917
200530,109362
200530,251806
200530,255903
200530,173488
200530,244983
200537,196830
200537,218314
200537,137380
200537,101847
200537,63981
200537,111921
200540,133206
200540,236350
200540,251890
200540,256187
200540,279455
200540,10391
200541,319
200541,74106
200541,132090
200541,250176
200541,92064
200541,124387
200542,93175
200542,56976
200542,97902
200542,65957
200542,133121
200542,105779
200544,34148
200544,78316
200544,123328
200544,242292
200544,85681
200544,48808
200549,124040
200549,146282
200549,258704
200549,269243
200549,65110
200549,109899
200551,157148
200551,139386
200551,152518
200551,171218
200551,12984
200551,225510
200552,30742
200552,193894
200552,204836
200552,184253
200552,174892
200552,27873
200555,39164
200555,151887
200555,92843
200555,63779
200555,60810
200555,153661
200556,48558
200556,198954
200556,293851
200556,174387
200556,24015
200556,34033
200558,13021
200558,120535
200558,11710
200558,235716
200558,174337
200558,235554
200560,72256
200560,204125
200560,247413
200560,195181
200560,36187
200560,104165
200561,22468
200561,188408
200561,81309
200561,232964
200561,107901
200561,104996
200563,54650
200563,32878
200563,288074
200563,190308
200563,281042
200563,154016
200564,41757
200564,68647
200564,176639
200564,243008
200564,293696
200564,75294
200565,79324
200565,189540
200565,167103
200565,22704
200565,129166
200565,254196
200567,131564
200567,14355
200567,108120
200567,108
200567,94513
200567,196291
200568,164212
200568,52855
200568,93324
200568,73312
200568,116596
200568,285630
200569,217806
200569,138343
200569,195774
200569,267632
200569,45733
200569,85540
200571,95880
200571,175481
200571,23817
200571,8229
200571,139319
200571,52107
200572,75469
200572,129747
200572,145221
200572,25269
200572,43895
200572,130547
200574,76070
200574,88858
200574,216343
200574,21593
200574,73557
200574,121386
200582,215325
200582,285118
200582,217584
200582,172333
200582,15951
200582,233187
200584,136255
200584,56525
200584,210602
200584,228223
200584,109899
200584,16984
200590,13012
200590,279906
200590,287452
200590,151286
200590,55389
200590,246288
200592,92589
200592,255945
200592,285250
200592,137099
200592,32878
200592,288664
200594,104207
200594,83187
200594,187117
200594,276919
200594,236044
200594,201230
200596,171088
200596,156913
200596,57625
200596,27727
200596,95659
200596,219052
200598,291135
200598,178309
200598,245177
200598,48904
200598,152732
200598,265101
200599,206174
200599,133694
200599,206195
200599,279936
200599,24419
200599,96378
200604,135745
200604,265026
200604,167345
200604,165246
200604,13495
200604,278582
200607,25185
200607,140898
200607,57086
200607,270469
200607,51430
200607,105067
200610,123577
200610,49136
200610,126692
200610,96488
200610,9151
200610,214388
200611,5888
200611,194512
200611,57209
200611,7859
200611,50628
200611,264835
200612,239984
200612,246720
200612,185456
200612,271794
200612,71402
200612,61298
200613,103861
200613,202859
200613,49153
200613,63674
200613,235558
200613,15860
200617,121353
200617,137615
200617,40811
200617,107923
200617,39841
200617,203129
200619,71341
200619,267065
200619,129274
200619,106573
200619,47827
200619,23275
200620,123128
200620,291958
200620,96932
200620,31440
200620,221371
200620,12647
200624,82095
200624,164695
200624,145136
200624,102318
200624,180370
200624,279043
200625,5281
200625,168462
200625,239573
200625,263727
200625,77139
200625,264081
200626,294753
200626,33753
200626,8665
200626,203942
200626,204850
200626,239253
200628,180729
200628,252250
200628,253344
200628,27372
200628,84197
200628,226889
200633,152839
200633,127002
200633,225974
200633,74096
200633,175503
200633,266657
200634,236462
200634,114191
200634,253198
200634,253373
200634,95503
200634,231891
200637,169520
200637,87423
200637,8544
200637,226220
200637,204532
200637,249269
200641,140840
200641,104050
200641,78910
200641,99025
200641,66031
200641,174121
200644,109323
200644,222443
200644,278242
200644,272763
200644,256896
200644,202235
200646,279936
200646,30300
200646,266657
200646,36081
200646,7596
200646,197364
200650,133618
200650,264152
200650,278582
200650,83125
200650,294437
200650,283321
200651,294590
200651,275881
200651,298
200651,258448
200651,10777
200651,205041
200652,196663
200652,236493
200652,36734
200652,183865
200652,116036
200652,106428
200654,38502
200654,86053
200654,295988
200654,92310
200654,44621
200654,156913
200658,140117
200658,67156
200658,76336
200658,67509
200658,167172
200658,281406
200659,21140
200659,225472
200659,12639
200659,32264
200659,159745
200659,127035
200660,207830
200660,215812
200660,223132
200660,86256
200660,61862
200660,12406
200662,289606
200662,5989
200662,195194
200662,230856
200662,19685
200662,189847
200664,34503
200664,109787
200664,233577
200664,65731
200664,117626
200664,179509
200665,55116
200665,195855
200665,118564
200665,200108
200665,102250
200665,49915
200666,52853
200666,293803
200666,117728
200666,271100
200666,144357
200666,173657
200667,295290
200667,85006
200667,111412
200667,185776
200667,34871
200667,80572
200668,256229
200668,163317
200668,50334
200668,96327
200668,191321
200668,58812
200669,107762
200669,286828
200669,35619
200669,176363
200669,171539
200669,286329
200672,49967
200672,66803
200672,245486
200672,86103
200672,139194
200672,270515
200674,208504
200674,158606
200674,93119
200674,36934
200674,115533
200674,180416
200679,226320
200679,280736
200679,239212
200679,170667
200679,269063
200679,263314
200682,162435
200682,171373
200682,64872
200682,239166
200682,223796
200682,39825
200684,125758
200684,268388
200684,249667
200684,199132
200684,276316
200684,129885
200686,214182
200686,128470
200686,128969
200686,189134
200686,278746
200686,92127
200689,112564
200689,52237
200689,139002
200689,104207
200689,2220
200689,254625
200691,123579
200691,202826
200691,115145
200691,130536
200691,106428
200691,67006
200699,93725
200699,27519
200699,250279
200699,80916
200699,237429
200699,66886
200701,228678
200701,146723
200701,119532
200701,182869
200701,101871
200701,5222
200702,42887
200702,80101
200702,189043
200702,242454
200702,5782
200702,74106
200705,84153
200705,83794
200705,267584
200705,253143
200705,206660
200705,165984
200707,173804
200707,193385
200707,203592
200707,21911
200707,189017
200707,108780
200708,101452
200708,65110
200708,171482
200708,87104
200708,80165
200708,286426
200710,56775
200710,207401
200710,195967
200710,278687
200710,56437
200710,196695
200713,220257
200713,216404
200713,181496
200713,101871
200713,185252
200713,286863
200715,50464
200715,210884
200715,43391
200715,111694
200715,36024
200715,13183
200719,31811
200719,166103
200719,91566
200719,152518
200719,171902
200719,191261
200722,110406
200722,95851
200722,226093
200722,184275
200722,10026
200722,269437
200725,288329
200725,230358
200725,106038
200725,23831
200725,71685
200725,271092
200726,276635
200726,157001
200726,13495
200726,159869
200726,250273
200726,47880
200728,77957
200728,216226
200728,82772
200728,196519
200728,70355
200728,116288
200731,285514
200731,23103
200731,188192
200731,231041
200731,271284
200731,271623
200736,218630
200736,260185
200736,135239
200736,29381
200736,285123
200736,47697
200741,92498
200741,228746
200741,253373
200741,287811
200741,247218
200741,121254
200743,104198
200743,3295
200743,81717
200743,284908
200743,64238
200743,259522
200744,272015
